Date,Category,Product,Sales Quantity,Stock Level,Weather,Local Event
2024-03-07,Vegetables,Carrot,30,115,Rainy,None
2024-03-07,Vegetables,Spinach,72,128,Rainy,Festival
2024-03-07,Dairy,Milk,5,49,Rainy,None
2024-03-07,Dairy,Cheese,57,132,Cloudy,None
2024-03-07,Dairy,Butter,63,127,Cloudy,None
2024-03-07,Dairy,Yogurt,95,130,Rainy,Holiday
2024-03-07,Dairy,Paneer,7,106,Rainy,Sports Event
2024-03-07,Beverages,Tea,54,87,Rainy,Sports Event
2024-03-07,Beverages,Coffee,51,103,Cloudy,None
2024-03-07,Beverages,Juice,61,85,Sunny,None
2024-03-07,Beverages,Soda,74,95,Rainy,None
2024-03-07,Beverages,Energy Drink,8,83,Sunny,Sports Event
2024-03-07,Bakery,Bread,13,35,Rainy,None
2024-03-07,Bakery,Croissant,95,115,Sunny,None
2024-03-07,Bakery,Cake,20,90,Cloudy,None
2024-03-07,Bakery,Biscuits,59,79,Rainy,None
2024-03-07,Bakery,Muffin,62,154,Cloudy,None
2024-03-07,Frozen Foods,Frozen Peas,12,80,Rainy,None
2024-03-07,Frozen Foods,Ice Cream,87,131,Rainy,Festival
2024-03-07,Frozen Foods,Frozen Pizza,28,107,Cloudy,Sports Event
2024-03-07,Frozen Foods,French Fries,70,103,Sunny,Festival
2024-03-07,Frozen Foods,Chicken Nuggets,96,163,Cloudy,None
2024-03-07,Snacks,Chips,81,176,Cloudy,None
2024-03-07,Snacks,Popcorn,47,117,Rainy,Holiday
2024-03-07,Snacks,Cookies,67,135,Cloudy,None
2024-03-07,Snacks,Chocolates,43,127,Cloudy,None
2024-03-07,Snacks,Dry Fruits,11,102,Cloudy,None
2024-03-08,Fruits,Mango,75,147,Rainy,Holiday
2024-03-08,Fruits,Banana,91,167,Cloudy,None
2024-03-08,Fruits,Apple,31,104,Sunny,None
2024-03-08,Fruits,Orange,27,94,Cloudy,None
2024-03-08,Fruits,Grapes,95,117,Cloudy,None
2024-03-08,Vegetables,Tomato,14,82,Rainy,None
2024-03-08,Vegetables,Potato,25,97,Cloudy,None
2024-03-08,Vegetables,Onion,93,166,Sunny,None
2024-03-08,Vegetables,Carrot,53,79,Sunny,Sports Event
2024-03-08,Vegetables,Spinach,17,39,Rainy,None
2024-03-08,Dairy,Milk,10,74,Cloudy,Holiday
2024-03-08,Dairy,Cheese,75,126,Sunny,Holiday
2024-03-08,Dairy,Butter,29,108,Cloudy,None
2024-03-08,Dairy,Yogurt,62,101,Rainy,None
2024-03-08,Dairy,Paneer,64,126,Sunny,None
2024-03-08,Beverages,Tea,58,122,Rainy,Festival
2024-03-08,Beverages,Coffee,52,125,Rainy,None
2024-03-08,Beverages,Juice,67,164,Cloudy,Holiday
2024-03-08,Beverages,Soda,17,83,Sunny,None
2024-03-08,Beverages,Energy Drink,57,90,Sunny,None
2024-03-08,Bakery,Bread,44,85,Cloudy,None
2024-03-08,Bakery,Croissant,64,93,Sunny,Sports Event
2024-03-08,Bakery,Cake,95,147,Cloudy,None
2024-03-08,Bakery,Biscuits,94,134,Sunny,None
2024-03-08,Bakery,Muffin,94,117,Sunny,Holiday
2024-03-08,Frozen Foods,Frozen Peas,49,72,Sunny,None
2024-03-08,Frozen Foods,Ice Cream,27,62,Rainy,Festival
2024-03-08,Frozen Foods,Frozen Pizza,52,133,Sunny,None
2024-03-08,Frozen Foods,French Fries,84,108,Cloudy,Sports Event
2024-03-08,Frozen Foods,Chicken Nuggets,13,77,Rainy,None
2024-03-08,Snacks,Chips,28,57,Sunny,Sports Event
2024-03-08,Snacks,Popcorn,39,112,Cloudy,None
2024-03-08,Snacks,Cookies,75,110,Sunny,None
2024-03-08,Snacks,Chocolates,24,112,Sunny,None
2024-03-08,Snacks,Dry Fruits,73,141,Cloudy,None
2024-03-09,Fruits,Mango,43,83,Sunny,None
2024-03-09,Fruits,Banana,58,89,Sunny,None
2024-03-09,Fruits,Apple,42,76,Cloudy,None
2024-03-09,Fruits,Orange,69,155,Sunny,None
2024-03-09,Fruits,Grapes,47,143,Cloudy,None
2024-03-09,Vegetables,Tomato,85,165,Cloudy,None
2024-03-09,Vegetables,Potato,33,100,Rainy,None
2024-03-09,Vegetables,Onion,66,98,Cloudy,Holiday
2024-03-09,Vegetables,Carrot,95,167,Rainy,None
2024-03-09,Vegetables,Spinach,80,143,Rainy,Holiday
2024-03-09,Dairy,Milk,61,114,Cloudy,Holiday
2024-03-09,Dairy,Cheese,56,104,Cloudy,None
2024-03-09,Dairy,Butter,37,131,Sunny,None
2024-03-09,Dairy,Yogurt,13,80,Cloudy,None
2024-03-09,Dairy,Paneer,40,130,Cloudy,Festival
2024-03-09,Beverages,Tea,86,165,Cloudy,None
2024-03-09,Beverages,Coffee,90,185,Cloudy,None
2024-03-09,Beverages,Juice,71,108,Rainy,None
2024-03-09,Beverages,Soda,70,94,Sunny,None
2024-03-09,Beverages,Energy Drink,88,112,Rainy,None
2024-03-09,Bakery,Bread,83,110,Sunny,None
2024-03-09,Bakery,Croissant,25,106,Cloudy,None
2024-03-09,Bakery,Cake,37,82,Rainy,Sports Event
2024-03-09,Bakery,Biscuits,69,147,Cloudy,None
2024-03-09,Bakery,Muffin,15,89,Rainy,None
2024-03-09,Frozen Foods,Frozen Peas,48,83,Rainy,None
2024-03-09,Frozen Foods,Ice Cream,22,88,Sunny,None
2024-03-09,Frozen Foods,Frozen Pizza,62,143,Sunny,None
2024-03-09,Frozen Foods,French Fries,71,131,Cloudy,None
2024-03-09,Frozen Foods,Chicken Nuggets,22,99,Rainy,None
2024-03-09,Snacks,Chips,31,118,Rainy,Festival
2024-03-09,Snacks,Popcorn,78,163,Rainy,Festival
2024-03-09,Snacks,Cookies,85,134,Rainy,None
2024-03-09,Snacks,Chocolates,14,46,Sunny,None
2024-03-09,Snacks,Dry Fruits,28,81,Cloudy,None
2024-03-10,Fruits,Mango,9,107,Rainy,None
2024-03-10,Fruits,Banana,56,114,Rainy,Sports Event
2024-03-10,Fruits,Apple,49,96,Cloudy,None
2024-03-10,Fruits,Orange,69,122,Sunny,Festival
2024-03-10,Fruits,Grapes,66,123,Rainy,Festival
2024-03-10,Vegetables,Tomato,43,83,Rainy,None
2024-03-10,Vegetables,Potato,52,84,Sunny,None
2024-03-10,Vegetables,Onion,39,77,Rainy,None
2024-03-10,Vegetables,Carrot,85,172,Sunny,Holiday
2024-03-10,Vegetables,Spinach,68,153,Cloudy,None
2024-03-10,Dairy,Milk,49,142,Cloudy,Sports Event
2024-03-10,Dairy,Cheese,42,138,Rainy,None
2024-03-10,Dairy,Butter,54,108,Sunny,None
2024-03-10,Dairy,Yogurt,70,133,Cloudy,None
2024-03-10,Dairy,Paneer,25,79,Sunny,Holiday
2024-03-10,Beverages,Tea,97,169,Sunny,None
2024-03-10,Beverages,Coffee,12,107,Rainy,None
2024-03-10,Beverages,Juice,83,126,Rainy,None
2024-03-10,Beverages,Soda,57,115,Rainy,Holiday
2024-03-10,Beverages,Energy Drink,10,50,Sunny,None
2024-03-10,Bakery,Bread,7,104,Rainy,None
2024-03-10,Bakery,Croissant,95,147,Rainy,Festival
2024-03-10,Bakery,Cake,87,176,Sunny,None
2024-03-10,Bakery,Biscuits,30,70,Rainy,Holiday
2024-03-10,Bakery,Muffin,34,80,Cloudy,None
2024-03-10,Frozen Foods,Frozen Peas,99,141,Sunny,None
2024-03-10,Frozen Foods,Ice Cream,18,57,Sunny,Holiday
2024-03-10,Frozen Foods,Frozen Pizza,94,191,Cloudy,None
2024-03-10,Frozen Foods,French Fries,94,137,Sunny,None
2024-03-10,Frozen Foods,Chicken Nuggets,71,103,Cloudy,Sports Event
2024-03-10,Snacks,Chips,89,134,Cloudy,Holiday
2024-03-10,Snacks,Popcorn,72,127,Cloudy,None
2024-03-10,Snacks,Cookies,37,63,Sunny,None
2024-03-10,Snacks,Chocolates,15,61,Sunny,None
2024-03-10,Snacks,Dry Fruits,84,149,Sunny,Sports Event
2024-03-11,Fruits,Mango,28,108,Rainy,None
2024-03-11,Fruits,Banana,13,49,Rainy,None
2024-03-11,Fruits,Apple,62,94,Rainy,None
2024-03-11,Fruits,Orange,89,159,Cloudy,None
2024-03-11,Fruits,Grapes,15,78,Rainy,None
2024-03-11,Vegetables,Tomato,78,147,Sunny,None
2024-03-11,Vegetables,Potato,73,149,Rainy,None
2024-03-11,Vegetables,Onion,64,95,Cloudy,Festival
2024-03-11,Vegetables,Carrot,68,149,Sunny,Festival
2024-03-11,Vegetables,Spinach,22,121,Cloudy,None
2024-03-11,Dairy,Milk,77,99,Rainy,Festival
2024-03-11,Dairy,Cheese,42,129,Cloudy,None
2024-03-11,Dairy,Butter,84,166,Rainy,None
2024-03-11,Dairy,Yogurt,82,178,Sunny,Holiday
2024-03-11,Dairy,Paneer,41,64,Rainy,None
2024-03-11,Beverages,Tea,48,134,Rainy,None
2024-03-11,Beverages,Coffee,78,159,Sunny,None
2024-03-11,Beverages,Juice,13,85,Sunny,None
2024-03-11,Beverages,Soda,13,44,Cloudy,Holiday
2024-03-11,Beverages,Energy Drink,70,164,Cloudy,Sports Event
2024-03-11,Bakery,Bread,10,82,Cloudy,None
2024-03-11,Bakery,Croissant,38,114,Sunny,None
2024-03-11,Bakery,Cake,23,113,Cloudy,None
2024-03-11,Bakery,Biscuits,18,74,Sunny,None
2024-03-11,Bakery,Muffin,96,165,Sunny,None
2024-03-11,Frozen Foods,Frozen Peas,31,122,Sunny,None
2024-03-11,Frozen Foods,Ice Cream,13,77,Rainy,None
2024-03-11,Frozen Foods,Frozen Pizza,13,62,Rainy,Sports Event
2024-03-11,Frozen Foods,French Fries,9,91,Cloudy,Holiday
2024-03-11,Frozen Foods,Chicken Nuggets,82,174,Rainy,Holiday
2024-03-11,Snacks,Chips,82,169,Sunny,Festival
2024-03-11,Snacks,Popcorn,11,43,Rainy,None
2024-03-11,Snacks,Cookies,40,73,Rainy,None
2024-03-11,Snacks,Chocolates,31,87,Cloudy,Festival
2024-03-11,Snacks,Dry Fruits,29,115,Rainy,None
2024-03-12,Fruits,Mango,83,176,Sunny,None
2024-03-12,Fruits,Banana,20,58,Sunny,Festival
2024-03-12,Fruits,Apple,22,99,Sunny,Festival
2024-03-12,Fruits,Orange,6,81,Cloudy,Sports Event
2024-03-12,Fruits,Grapes,69,93,Rainy,Holiday
2024-03-12,Vegetables,Tomato,17,101,Cloudy,None
2024-03-12,Vegetables,Potato,68,119,Cloudy,Festival
2024-03-12,Vegetables,Onion,50,121,Rainy,Festival
2024-03-12,Vegetables,Carrot,80,159,Sunny,Sports Event
2024-03-12,Vegetables,Spinach,59,135,Rainy,None
2024-03-12,Dairy,Milk,77,122,Sunny,Festival
2024-03-12,Dairy,Cheese,50,116,Cloudy,None
2024-03-12,Dairy,Butter,18,39,Cloudy,None
2024-03-12,Dairy,Yogurt,74,126,Sunny,None
2024-03-12,Dairy,Paneer,94,150,Rainy,None
2024-03-12,Beverages,Tea,81,113,Cloudy,None
2024-03-12,Beverages,Coffee,22,98,Cloudy,None
2024-03-12,Beverages,Juice,90,175,Sunny,None
2024-03-12,Beverages,Soda,96,173,Cloudy,Festival
2024-03-12,Beverages,Energy Drink,70,119,Sunny,Sports Event
2024-03-12,Bakery,Bread,90,178,Cloudy,None
2024-03-12,Bakery,Croissant,94,144,Cloudy,None
2024-03-12,Bakery,Cake,91,158,Sunny,None
2024-03-12,Bakery,Biscuits,60,97,Cloudy,Festival
2024-03-12,Bakery,Muffin,84,155,Sunny,Festival
2024-03-12,Frozen Foods,Frozen Peas,13,58,Sunny,None
2024-03-12,Frozen Foods,Ice Cream,40,68,Cloudy,None
2024-03-12,Frozen Foods,Frozen Pizza,80,156,Rainy,Holiday
2024-03-12,Frozen Foods,French Fries,61,134,Rainy,None
2024-03-12,Frozen Foods,Chicken Nuggets,60,102,Sunny,None
2024-03-12,Snacks,Chips,76,125,Sunny,None
2024-03-12,Snacks,Popcorn,82,123,Sunny,None
2024-03-12,Snacks,Cookies,19,86,Sunny,Sports Event
2024-03-12,Snacks,Chocolates,44,120,Rainy,None
2024-03-12,Snacks,Dry Fruits,20,67,Rainy,Holiday
2024-03-13,Fruits,Mango,45,112,Cloudy,None
2024-03-13,Fruits,Banana,37,89,Cloudy,None
2024-03-13,Fruits,Apple,27,106,Cloudy,None
2024-03-13,Fruits,Orange,94,143,Sunny,None
2024-03-13,Fruits,Grapes,43,107,Rainy,Holiday
2024-03-13,Vegetables,Tomato,97,148,Sunny,None
2024-03-13,Vegetables,Potato,83,158,Sunny,None
2024-03-13,Vegetables,Onion,38,85,Rainy,None
2024-03-13,Vegetables,Carrot,98,143,Cloudy,None
2024-03-13,Vegetables,Spinach,88,182,Rainy,Festival
2024-03-13,Dairy,Milk,27,83,Sunny,None
2024-03-13,Dairy,Cheese,86,154,Cloudy,None
2024-03-13,Dairy,Butter,70,113,Rainy,None
2024-03-13,Dairy,Yogurt,70,150,Rainy,None
2024-03-13,Dairy,Paneer,79,172,Cloudy,Sports Event
2024-03-13,Beverages,Tea,19,75,Cloudy,None
2024-03-13,Beverages,Coffee,39,92,Sunny,None
2024-03-13,Beverages,Juice,91,129,Cloudy,None
2024-03-13,Beverages,Soda,43,79,Cloudy,None
2024-03-13,Beverages,Energy Drink,39,90,Cloudy,None
2024-03-13,Bakery,Bread,68,133,Cloudy,None
2024-03-13,Bakery,Croissant,98,134,Rainy,None
2024-03-13,Bakery,Cake,74,110,Sunny,None
2024-03-13,Bakery,Biscuits,61,130,Sunny,None
2024-03-13,Bakery,Muffin,43,117,Rainy,None
2024-03-13,Frozen Foods,Frozen Peas,18,64,Cloudy,Holiday
2024-03-13,Frozen Foods,Ice Cream,77,140,Sunny,Sports Event
2024-03-13,Frozen Foods,Frozen Pizza,8,99,Rainy,None
2024-03-13,Frozen Foods,French Fries,15,65,Cloudy,None
2024-03-13,Frozen Foods,Chicken Nuggets,60,117,Sunny,None
2024-03-13,Snacks,Chips,98,127,Rainy,Festival
2024-03-13,Snacks,Popcorn,12,91,Cloudy,Festival
2024-03-13,Snacks,Cookies,20,52,Cloudy,None
2024-03-13,Snacks,Chocolates,26,72,Rainy,Sports Event
2024-03-13,Snacks,Dry Fruits,30,118,Sunny,Festival
2024-03-14,Fruits,Mango,12,69,Sunny,Holiday
2024-03-14,Fruits,Banana,69,155,Rainy,None
2024-03-14,Fruits,Apple,76,138,Cloudy,None
2024-03-14,Fruits,Orange,39,97,Cloudy,Holiday
2024-03-14,Fruits,Grapes,84,180,Cloudy,Holiday
2024-03-14,Vegetables,Tomato,24,67,Rainy,None
2024-03-14,Vegetables,Potato,58,111,Cloudy,None
2024-03-14,Vegetables,Onion,93,130,Cloudy,None
2024-03-14,Vegetables,Carrot,76,174,Sunny,None
2024-03-14,Vegetables,Spinach,90,122,Rainy,Sports Event
2024-03-14,Dairy,Milk,23,87,Sunny,None
2024-03-14,Dairy,Cheese,10,43,Rainy,None
2024-03-14,Dairy,Butter,38,84,Cloudy,None
2024-03-14,Dairy,Yogurt,6,105,Sunny,None
2024-03-14,Dairy,Paneer,28,62,Cloudy,None
2024-03-14,Beverages,Tea,82,107,Rainy,None
2024-03-14,Beverages,Coffee,24,105,Sunny,None
2024-03-14,Beverages,Juice,43,114,Sunny,Holiday
2024-03-14,Beverages,Soda,56,138,Rainy,None
2024-03-14,Beverages,Energy Drink,53,95,Rainy,None
2024-03-14,Bakery,Bread,27,103,Rainy,Festival
2024-03-14,Bakery,Croissant,90,161,Cloudy,None
2024-03-14,Bakery,Cake,71,124,Sunny,None
2024-03-14,Bakery,Biscuits,49,87,Rainy,Festival
2024-03-14,Bakery,Muffin,82,167,Cloudy,None
2024-03-14,Frozen Foods,Frozen Peas,74,152,Sunny,Festival
2024-03-14,Frozen Foods,Ice Cream,31,52,Sunny,None
2024-03-14,Frozen Foods,Frozen Pizza,90,165,Cloudy,None
2024-03-14,Frozen Foods,French Fries,17,92,Rainy,Sports Event
2024-03-14,Frozen Foods,Chicken Nuggets,32,115,Cloudy,None
2024-03-14,Snacks,Chips,60,120,Cloudy,None
2024-03-14,Snacks,Popcorn,8,84,Rainy,Sports Event
2024-03-14,Snacks,Cookies,50,125,Cloudy,None
2024-03-14,Snacks,Chocolates,94,190,Rainy,Holiday
2024-03-14,Snacks,Dry Fruits,73,136,Sunny,None
2024-03-15,Fruits,Mango,82,133,Rainy,None
2024-03-15,Fruits,Banana,29,100,Sunny,Sports Event
2024-03-15,Fruits,Apple,19,91,Rainy,None
2024-03-15,Fruits,Orange,92,183,Sunny,None
2024-03-15,Fruits,Grapes,20,74,Sunny,None
2024-03-15,Vegetables,Tomato,56,87,Cloudy,None
2024-03-15,Vegetables,Potato,53,124,Cloudy,None
2024-03-15,Vegetables,Onion,68,95,Rainy,None
2024-03-15,Vegetables,Carrot,77,169,Sunny,None
2024-03-15,Vegetables,Spinach,83,153,Sunny,None
2024-03-15,Dairy,Milk,75,169,Rainy,Festival
2024-03-15,Dairy,Cheese,43,136,Sunny,None
2024-03-15,Dairy,Butter,43,130,Cloudy,Sports Event
2024-03-15,Dairy,Yogurt,40,123,Cloudy,None
2024-03-15,Dairy,Paneer,17,54,Sunny,None
2024-03-15,Beverages,Tea,12,79,Sunny,Holiday
2024-03-15,Beverages,Coffee,57,103,Cloudy,None
2024-03-15,Beverages,Juice,54,124,Cloudy,None
2024-03-15,Beverages,Soda,55,143,Sunny,Festival
2024-03-15,Beverages,Energy Drink,84,155,Cloudy,Sports Event
2024-03-15,Bakery,Bread,51,142,Cloudy,None
2024-03-15,Bakery,Croissant,81,162,Cloudy,Festival
2024-03-15,Bakery,Cake,88,140,Sunny,None
2024-03-15,Bakery,Biscuits,27,49,Sunny,Holiday
2024-03-15,Bakery,Muffin,49,76,Rainy,None
2024-03-15,Frozen Foods,Frozen Peas,6,75,Sunny,None
2024-03-15,Frozen Foods,Ice Cream,24,95,Sunny,None
2024-03-15,Frozen Foods,Frozen Pizza,31,97,Cloudy,None
2024-03-15,Frozen Foods,French Fries,64,128,Cloudy,None
2024-03-15,Frozen Foods,Chicken Nuggets,69,113,Cloudy,None
2024-03-15,Snacks,Chips,33,96,Cloudy,None
2024-03-15,Snacks,Popcorn,10,54,Cloudy,None
2024-03-15,Snacks,Cookies,78,134,Cloudy,Holiday
2024-03-15,Snacks,Chocolates,70,113,Sunny,Festival
2024-03-15,Snacks,Dry Fruits,64,92,Rainy,None
2024-03-16,Fruits,Mango,34,75,Rainy,Sports Event
2024-03-16,Fruits,Banana,85,117,Cloudy,None
2024-03-16,Fruits,Apple,49,133,Cloudy,Sports Event
2024-03-16,Fruits,Orange,67,98,Rainy,Sports Event
2024-03-16,Fruits,Grapes,95,156,Cloudy,Holiday
2024-03-16,Vegetables,Tomato,9,55,Rainy,None
2024-03-16,Vegetables,Potato,53,93,Sunny,Sports Event
2024-03-16,Vegetables,Onion,62,160,Cloudy,Holiday
2024-03-16,Vegetables,Carrot,88,132,Sunny,Holiday
2024-03-16,Vegetables,Spinach,76,164,Rainy,None
2024-03-16,Dairy,Milk,34,131,Rainy,None
2024-03-16,Dairy,Cheese,35,60,Cloudy,None
2024-03-16,Dairy,Butter,16,101,Sunny,Holiday
2024-03-16,Dairy,Yogurt,40,76,Rainy,None
2024-03-16,Dairy,Paneer,19,49,Cloudy,None
2024-03-16,Beverages,Tea,74,159,Sunny,Festival
2024-03-16,Beverages,Coffee,86,156,Cloudy,Holiday
2024-03-16,Beverages,Juice,94,125,Rainy,None
2024-03-16,Beverages,Soda,89,156,Sunny,None
2024-03-16,Beverages,Energy Drink,44,87,Rainy,None
2024-03-16,Bakery,Bread,37,79,Sunny,None
2024-03-16,Bakery,Croissant,53,150,Rainy,None
2024-03-16,Bakery,Cake,64,148,Sunny,None
2024-03-16,Bakery,Biscuits,25,62,Rainy,None
2024-03-16,Bakery,Muffin,17,60,Rainy,None
2024-03-16,Frozen Foods,Frozen Peas,29,98,Rainy,None
2024-03-16,Frozen Foods,Ice Cream,88,137,Rainy,None
2024-03-16,Frozen Foods,Frozen Pizza,98,158,Rainy,None
2024-03-16,Frozen Foods,French Fries,40,123,Sunny,None
2024-03-16,Frozen Foods,Chicken Nuggets,92,189,Rainy,None
2024-03-16,Snacks,Chips,35,120,Sunny,None
2024-03-16,Snacks,Popcorn,82,141,Sunny,None
2024-03-16,Snacks,Cookies,7,95,Rainy,None
2024-03-16,Snacks,Chocolates,44,101,Rainy,None
2024-03-16,Snacks,Dry Fruits,98,147,Cloudy,Holiday
2024-03-17,Fruits,Mango,37,89,Rainy,None
2024-03-17,Fruits,Banana,61,108,Rainy,None
2024-03-17,Fruits,Apple,20,60,Cloudy,Holiday
2024-03-17,Fruits,Orange,45,79,Cloudy,None
2024-03-17,Fruits,Grapes,18,103,Sunny,None
2024-03-17,Vegetables,Tomato,16,37,Sunny,Sports Event
2024-03-17,Vegetables,Potato,14,76,Sunny,None
2024-03-17,Vegetables,Onion,89,168,Cloudy,Sports Event
2024-03-17,Vegetables,Carrot,77,114,Sunny,None
2024-03-17,Vegetables,Spinach,78,148,Sunny,None
2024-03-17,Dairy,Milk,28,85,Sunny,None
2024-03-17,Dairy,Cheese,63,116,Cloudy,None
2024-03-17,Dairy,Butter,27,89,Rainy,None
2024-03-17,Dairy,Yogurt,45,111,Cloudy,Festival
2024-03-17,Dairy,Paneer,69,156,Sunny,None
2024-03-17,Beverages,Tea,30,72,Cloudy,None
2024-03-17,Beverages,Coffee,10,64,Cloudy,None
2024-03-17,Beverages,Juice,78,150,Sunny,None
2024-03-17,Beverages,Soda,97,175,Cloudy,Sports Event
2024-03-17,Beverages,Energy Drink,8,32,Cloudy,None
2024-03-17,Bakery,Bread,29,126,Cloudy,Holiday
2024-03-17,Bakery,Croissant,90,123,Cloudy,None
2024-03-17,Bakery,Cake,47,102,Cloudy,Sports Event
2024-03-17,Bakery,Biscuits,63,88,Rainy,None
2024-03-17,Bakery,Muffin,98,144,Cloudy,None
2024-03-17,Frozen Foods,Frozen Peas,50,110,Cloudy,Holiday
2024-03-17,Frozen Foods,Ice Cream,22,53,Cloudy,None
2024-03-17,Frozen Foods,Frozen Pizza,43,72,Rainy,None
2024-03-17,Frozen Foods,French Fries,81,154,Sunny,None
2024-03-17,Frozen Foods,Chicken Nuggets,13,95,Sunny,None
2024-03-17,Snacks,Chips,77,168,Cloudy,None
2024-03-17,Snacks,Popcorn,7,81,Cloudy,None
2024-03-17,Snacks,Cookies,75,113,Rainy,None
2024-03-17,Snacks,Chocolates,51,116,Sunny,None
2024-03-17,Snacks,Dry Fruits,55,128,Cloudy,Holiday
2024-03-18,Fruits,Mango,32,70,Cloudy,Holiday
2024-03-18,Fruits,Banana,23,93,Cloudy,Festival
2024-03-18,Fruits,Apple,47,135,Rainy,None
2024-03-18,Fruits,Orange,62,89,Rainy,Sports Event
2024-03-18,Fruits,Grapes,17,62,Rainy,None
2024-03-18,Vegetables,Tomato,88,123,Sunny,Festival
2024-03-18,Vegetables,Potato,95,193,Rainy,None
2024-03-18,Vegetables,Onion,49,90,Cloudy,None
2024-03-18,Vegetables,Carrot,72,145,Sunny,None
2024-03-18,Vegetables,Spinach,64,156,Sunny,None
2024-03-18,Dairy,Milk,59,158,Cloudy,None
2024-03-18,Dairy,Cheese,59,103,Rainy,None
2024-03-18,Dairy,Butter,49,141,Cloudy,None
2024-03-18,Dairy,Yogurt,69,157,Sunny,None
2024-03-18,Dairy,Paneer,32,96,Rainy,Holiday
2024-03-18,Beverages,Tea,19,44,Cloudy,Sports Event
2024-03-18,Beverages,Coffee,79,162,Rainy,Festival
2024-03-18,Beverages,Juice,7,88,Cloudy,Sports Event
2024-03-18,Beverages,Soda,89,146,Sunny,None
2024-03-18,Beverages,Energy Drink,19,56,Sunny,None
2024-03-18,Bakery,Bread,64,104,Sunny,None
2024-03-18,Bakery,Croissant,22,98,Cloudy,None
2024-03-18,Bakery,Cake,42,73,Cloudy,None
2024-03-18,Bakery,Biscuits,88,180,Sunny,None
2024-03-18,Bakery,Muffin,67,107,Cloudy,None
2024-03-18,Frozen Foods,Frozen Peas,87,161,Cloudy,None
2024-03-18,Frozen Foods,Ice Cream,23,104,Cloudy,None
2024-03-18,Frozen Foods,Frozen Pizza,43,138,Cloudy,None
2024-03-18,Frozen Foods,French Fries,38,90,Cloudy,Holiday
2024-03-18,Frozen Foods,Chicken Nuggets,24,83,Cloudy,None
2024-03-18,Snacks,Chips,35,92,Rainy,None
2024-03-18,Snacks,Popcorn,13,41,Cloudy,None
2024-03-18,Snacks,Cookies,26,61,Rainy,None
2024-03-18,Snacks,Chocolates,42,69,Sunny,None
2024-03-18,Snacks,Dry Fruits,47,112,Rainy,Sports Event
2024-03-19,Fruits,Mango,37,100,Cloudy,Sports Event
2024-03-19,Fruits,Banana,6,42,Sunny,None
2024-03-19,Fruits,Apple,48,105,Cloudy,Sports Event
2024-03-19,Fruits,Orange,98,123,Cloudy,None
2024-03-19,Fruits,Grapes,62,138,Sunny,Sports Event
2024-03-19,Vegetables,Tomato,63,112,Rainy,None
2024-03-19,Vegetables,Potato,76,140,Rainy,None
2024-03-19,Vegetables,Onion,69,165,Rainy,None
2024-03-19,Vegetables,Carrot,47,144,Rainy,Festival
2024-03-19,Vegetables,Spinach,52,126,Sunny,Sports Event
2024-03-19,Dairy,Milk,23,51,Sunny,None
2024-03-19,Dairy,Cheese,96,167,Sunny,Holiday
2024-03-19,Dairy,Butter,40,123,Rainy,None
2024-03-19,Dairy,Yogurt,72,169,Cloudy,None
2024-03-19,Dairy,Paneer,92,191,Cloudy,None
2024-03-19,Beverages,Tea,21,104,Rainy,None
2024-03-19,Beverages,Coffee,51,149,Sunny,None
2024-03-19,Beverages,Juice,6,79,Cloudy,Festival
2024-03-19,Beverages,Soda,40,106,Cloudy,None
2024-03-19,Beverages,Energy Drink,97,117,Sunny,Holiday
2024-03-19,Bakery,Bread,32,73,Sunny,None
2024-03-19,Bakery,Croissant,93,162,Cloudy,None
2024-03-19,Bakery,Cake,38,96,Cloudy,None
2024-03-19,Bakery,Biscuits,11,82,Cloudy,None
2024-03-19,Bakery,Muffin,30,59,Sunny,Sports Event
2024-03-19,Frozen Foods,Frozen Peas,6,102,Cloudy,None
2024-03-19,Frozen Foods,Ice Cream,52,145,Rainy,Festival
2024-03-19,Frozen Foods,Frozen Pizza,27,117,Sunny,None
2024-03-19,Frozen Foods,French Fries,97,187,Cloudy,Festival
2024-03-19,Frozen Foods,Chicken Nuggets,96,178,Cloudy,Holiday
2024-03-19,Snacks,Chips,74,118,Sunny,Holiday
2024-03-19,Snacks,Popcorn,90,171,Sunny,Sports Event
2024-03-19,Snacks,Cookies,92,171,Rainy,None
2024-03-19,Snacks,Chocolates,6,91,Cloudy,None
2024-03-19,Snacks,Dry Fruits,60,91,Cloudy,Festival
2024-03-20,Fruits,Mango,93,116,Rainy,None
2024-03-20,Fruits,Banana,7,27,Sunny,Holiday
2024-03-20,Fruits,Apple,52,133,Sunny,Sports Event
2024-03-20,Fruits,Orange,38,106,Rainy,None
2024-03-20,Fruits,Grapes,95,164,Sunny,Holiday
2024-03-20,Vegetables,Tomato,82,115,Rainy,Holiday
2024-03-20,Vegetables,Potato,8,106,Rainy,None
2024-03-20,Vegetables,Onion,69,149,Rainy,None
2024-03-20,Vegetables,Carrot,92,145,Sunny,None
2024-03-20,Vegetables,Spinach,44,128,Cloudy,Holiday
2024-03-20,Dairy,Milk,75,103,Sunny,None
2024-03-20,Dairy,Cheese,27,89,Rainy,None
2024-03-20,Dairy,Butter,55,87,Cloudy,None
2024-03-20,Dairy,Yogurt,21,77,Sunny,None
2024-03-20,Dairy,Paneer,88,115,Sunny,None
2024-03-20,Beverages,Tea,74,137,Cloudy,None
